"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","Geo_SUMLEV","Geo_GEOCOMP","Geo_FILEID","Geo_LOGRECNO","Geo_US","Geo_REGION","Geo_DIVISION","Geo_STATECE","Geo_STATE","Geo_COUNTY","Geo_COUSUB","Geo_PLACE","Geo_PLACESE","Geo_TRACT","Geo_BLKGRP","avg.hh.size","coc.population","total.population","elderly.population","households","limited.english.households","poverty.population","pop.poverty.determined","single.parent.fam","families","youth.population","occupied.housing.units","zero.vehicle.hh","coc.population.pct","elderly.population.pct","limited.english.households.pct","poverty.population.pct","single.parent.fam.pct","youth.population.pct","zero.vehicle.hh.pct","coc.pop.norm","elderly.pop.norm","limited.english.households.norm","poverty.population.norm","single.parent.fam.norm","youth.population.norm","zero.vehicle.hh.norm"
60014005001,"15000US060014005001","Block Group 1, Census Tract 4005, Alameda County, California","Block Group 1, Census Tract 4005, Alameda County, California","ca",150,0,"ACSSF",10765,NA,NA,NA,NA,6,1,NA,NA,NA,400500,1,1103,1181,2570,74,1103,30,477,2553,57,490,317,1103,175,0.459533073929961,0.0287937743190661,0.0271985494106981,0.186839012925969,0.116326530612245,0.123346303501946,0.158658204895739,0.459533073929961,0.0736025297435495,0.0317390601142844,0.196331988178559,0.141731175228712,0.351979921319088,0.206708975521306
60014005002,"15000US060014005002","Block Group 2, Census Tract 4005, Alameda County, California","Block Group 2, Census Tract 4005, Alameda County, California","ca",150,0,"ACSSF",10766,NA,NA,NA,NA,6,1,NA,NA,NA,400500,2,275,322,753,17,275,10,177,753,7,155,85,275,21,0.427622841965471,0.0225763612217795,0.0363636363636364,0.235059760956175,0.0451612903225806,0.112881806108898,0.0763636363636364,0.427622841965471,0.0577096034689293,0.0424341615830978,0.24700275112023,0.0550241008527994,0.322118524062131,0.0994909090909091
60014005003,"15000US060014005003","Block Group 3, Census Tract 4005, Alameda County, California","Block Group 3, Census Tract 4005, Alameda County, California","ca",150,0,"ACSSF",10767,NA,NA,NA,NA,6,1,NA,NA,NA,400500,3,247,336,621,10,247,0,120,621,9,116,50,247,28,0.541062801932367,0.0161030595813204,0,0.193236714975845,0.0775862068965517,0.0805152979066023,0.11336032388664,0.541062801932367,0.0411625759326549,0,0.203054746683625,0.0945303210463734,0.22975774236884,0.147692307692308
60014006001,"15000US060014006001","Block Group 1, Census Tract 4006, Alameda County, California","Block Group 1, Census Tract 4006, Alameda County, California","ca",150,0,"ACSSF",10768,NA,NA,NA,NA,6,1,NA,NA,NA,400600,1,440,582,980,31,440,0,208,980,39,194,83,440,122,0.593877551020408,0.0316326530612245,0,0.212244897959184,0.201030927835052,0.0846938775510204,0.277272727272727,0.593877551020408,0.0808592601305652,0,0.223028703398218,0.244934233913971,0.241681700304431,0.361246753246753
60014006002,"15000US060014006002","Block Group 2, Census Tract 4006, Alameda County, California","Block Group 2, Census Tract 4006, Alameda County, California","ca",150,0,"ACSSF",10769,NA,NA,NA,NA,6,1,NA,NA,NA,400600,2,251,324,655,40,251,11,112,655,39,167,77,251,7,0.494656488549618,0.0610687022900763,0.0438247011952191,0.170992366412214,0.233532934131737,0.117557251908397,0.0278884462151394,0.494656488549618,0.156103570407198,0.0511407724258449,0.179680200271495,0.284534379516828,0.335460334865674,0.0363346613545817
60014007001,"15000US060014007001","Block Group 1, Census Tract 4007, Alameda County, California","Block Group 1, Census Tract 4007, Alameda County, California","ca",150,0,"ACSSF",10770,NA,NA,NA,NA,6,1,NA,NA,NA,400700,1,523,713,1050,67,523,21,255,1050,50,183,47,523,78,0.679047619047619,0.0638095238095238,0.0401529636711281,0.242857142857143,0.273224043715847,0.0447619047619048,0.149139579349904,0.679047619047619,0.16310964731714,0.0468560770826749,0.255196304849885,0.332893662458388,0.127732175743225,0.194307566238733
60014007002,"15000US060014007002","Block Group 2, Census Tract 4007, Alameda County, California","Block Group 2, Census Tract 4007, Alameda County, California","ca",150,0,"ACSSF",10771,NA,NA,NA,NA,6,1,NA,NA,NA,400700,2,537,980,1699,122,537,0,934,1699,61,411,163,537,174,0.576809888169512,0.0718069452619188,0,0.549735138316657,0.148418491484185,0.0959387875220718,0.324022346368715,0.576809888169512,0.183552623767498,0,0.577666253889328,0.180831725256593,0.273770075995304,0.422154828411812
60014007003,"15000US060014007003","Block Group 3, Census Tract 4007, Alameda County, California","Block Group 3, Census Tract 4007, Alameda County, California","ca",150,0,"ACSSF",10772,NA,NA,NA,NA,6,1,NA,NA,NA,400700,3,384,789,1057,9,384,26,449,1057,12,144,66,384,45,0.746452223273415,0.00851466414380322,0.0677083333333333,0.424787133396405,0.0833333333333333,0.0624408703878903,0.1171875,0.746452223273415,0.021765150131278,0.079011524822695,0.446369851490449,0.101532567049808,0.178180715775388,0.152678571428571
60014007004,"15000US060014007004","Block Group 4, Census Tract 4007, Alameda County, California","Block Group 4, Census Tract 4007, Alameda County, California","ca",150,0,"ACSSF",10773,NA,NA,NA,NA,6,1,NA,NA,NA,400700,4,405,539,1031,45,405,58,321,1019,33,159,57,405,77,0.522793404461688,0.04364694471387,0.14320987654321,0.315014720314033,0.207547169811321,0.055286129970902,0.190123456790123,0.522793404461688,0.111570143980411,0.167117253642076,0.331020087166017,0.252873563218391,0.157764011767795,0.247703703703704
60014008001,"15000US060014008001","Block Group 1, Census Tract 4008, Alameda County, California","Block Group 1, Census Tract 4008, Alameda County, California","ca",150,0,"ACSSF",10774,NA,NA,NA,NA,6,1,NA,NA,NA,400800,1,741,1085,1611,103,741,33,688,1611,69,312,135,741,90,0.673494723774053,0.063935443823712,0.0445344129554656,0.427063935443824,0.221153846153846,0.0837988826815642,0.121457489878543,0.673494723774053,0.163431523549373,0.0519689630724173,0.448762334011408,0.269451812555261,0.239127750856508,0.158241758241758
60014008002,"15000US060014008002","Block Group 2, Census Tract 4008, Alameda County, California","Block Group 2, Census Tract 4008, Alameda County, California","ca",150,0,"ACSSF",10775,NA,NA,NA,NA,6,1,NA,NA,NA,400800,2,399,668,1029,24,399,0,324,1029,64,205,108,399,40,0.649173955296404,0.0233236151603499,0,0.314868804664723,0.31219512195122,0.104956268221574,0.100250626566416,0.649173955296404,0.0596197309718453,0,0.330866757788566,0.380375665825624,0.299502279206868,0.130612244897959
60014008003,"15000US060014008003","Block Group 3, Census Tract 4008, Alameda County, California","Block Group 3, Census Tract 4008, Alameda County, California","ca",150,0,"ACSSF",10776,NA,NA,NA,NA,6,1,NA,NA,NA,400800,3,453,586,1156,35,453,0,395,1107,0,201,44,453,7,0.506920415224913,0.0302768166089965,0,0.356820234869015,0,0.0380622837370242,0.0154525386313466,0.506920415224913,0.0773934764616136,0,0.374949669435109,0,0.108614196409796,0.0201324503311258
60014009001,"15000US060014009001","Block Group 1, Census Tract 4009, Alameda County, California","Block Group 1, Census Tract 4009, Alameda County, California","ca",150,0,"ACSSF",10777,NA,NA,NA,NA,6,1,NA,NA,NA,400900,1,586,894,1319,58,586,44,384,1279,65,282,132,586,83,0.67778620166793,0.043972706595906,0.0750853242320819,0.300234558248632,0.230496453900709,0.100075815011372,0.141638225255973,0.67778620166793,0.112402855188959,0.0876200264770449,0.315488969984128,0.280834759925002,0.285575461068363,0.184534373476353
60014009002,"15000US060014009002","Block Group 2, Census Tract 4009, Alameda County, California","Block Group 2, Census Tract 4009, Alameda County, California","ca",150,0,"ACSSF",10778,NA,NA,NA,NA,6,1,NA,NA,NA,400900,2,464,481,1075,16,464,15,384,1075,24,199,101,464,17,0.447441860465116,0.0148837209302326,0.0323275862068966,0.357209302325581,0.120603015075377,0.093953488372093,0.0366379310344828,0.447441860465116,0.0380457073922659,0.0377243354591117,0.375358504753209,0.146941604574597,0.268104843890531,0.0477339901477832
60014010001,"15000US060014010001","Block Group 1, Census Tract 4010, Alameda County, California","Block Group 1, Census Tract 4010, Alameda County, California","ca",150,0,"ACSSF",10779,NA,NA,NA,NA,6,1,NA,NA,NA,401000,1,481,1363,1514,59,481,67,829,1514,104,297,266,481,283,0.900264200792602,0.0389696169088507,0.139293139293139,0.547556142668428,0.35016835016835,0.175693527080581,0.588357588357588,0.900264200792602,0.0996139775162841,0.162546658455005,0.575376547145808,0.426641897906266,0.501357495785195,0.766545886545887
60014010002,"15000US060014010002","Block Group 2, Census Tract 4010, Alameda County, California","Block Group 2, Census Tract 4010, Alameda County, California","ca",150,0,"ACSSF",10780,NA,NA,NA,NA,6,1,NA,NA,NA,401000,2,409,777,1067,18,409,0,325,1067,99,219,49,409,61,0.728209934395501,0.0168697282099344,0,0.304592314901593,0.452054794520548,0.0459231490159325,0.149144254278729,0.728209934395501,0.0431223311879303,0,0.320068136905831,0.550779404818139,0.131045892081377,0.194313657003144
60014010003,"15000US060014010003","Block Group 3, Census Tract 4010, Alameda County, California","Block Group 3, Census Tract 4010, Alameda County, California","ca",150,0,"ACSSF",10781,NA,NA,NA,NA,6,1,NA,NA,NA,401000,3,621,926,1528,4,621,20,224,1528,86,348,121,621,83,0.606020942408377,0.00261780104712042,0.0322061191626409,0.146596858638743,0.247126436781609,0.0791884816753927,0.13365539452496,0.606020942408377,0.00669161247491588,0.0375825907740801,0.15404519787674,0.301096578147708,0.225971551300223,0.174133885438233
60014010004,"15000US060014010004","Block Group 4, Census Tract 4010, Alameda County, California","Block Group 4, Census Tract 4010, Alameda County, California","ca",150,0,"ACSSF",10782,NA,NA,NA,NA,6,1,NA,NA,NA,401000,4,261,439,610,45,261,0,225,610,0,121,16,261,89,0.719672131147541,0.0737704918032787,0,0.368852459016393,0,0.0262295081967213,0.340996168582375,0.719672131147541,0.188571833514433,0,0.387593230606141,0,0.0748482927271081,0.444269293924466
60014010005,"15000US060014010005","Block Group 5, Census Tract 4010, Alameda County, California","Block Group 5, Census Tract 4010, Alameda County, California","ca",150,0,"ACSSF",10783,NA,NA,NA,NA,6,1,NA,NA,NA,401000,5,326,477,698,27,326,22,359,690,18,93,40,326,162,0.683381088825215,0.0386819484240688,0.0674846625766871,0.520289855072464,0.193548387096774,0.0573065902578797,0.496932515337423,0.683381088825215,0.0988786404961066,0.0787505145943992,0.546724905445661,0.235817575083426,0.163529579382292,0.647432077125329
60014010006,"15000US060014010006","Block Group 6, Census Tract 4010, Alameda County, California","Block Group 6, Census Tract 4010, Alameda County, California","ca",150,0,"ACSSF",10784,NA,NA,NA,NA,6,1,NA,NA,NA,401000,6,392,436,830,15,392,0,423,830,100,173,95,392,28,0.525301204819277,0.0180722891566265,0,0.509638554216867,0.578034682080925,0.114457831325301,0.0714285714285714,0.525301204819277,0.0461963126280337,0,0.53553242995075,0.704272141385954,0.326615855687945,0.0930612244897959
60014011001,"15000US060014011001","Block Group 1, Census Tract 4011, Alameda County, California","Block Group 1, Census Tract 4011, Alameda County, California","ca",150,0,"ACSSF",10785,NA,NA,NA,NA,6,1,NA,NA,NA,401100,1,257,261,515,0,257,0,39,515,0,141,72,257,15,0.506796116504854,0,0,0.0757281553398058,0,0.139805825242718,0.0583657587548638,0.506796116504854,0,0,0.0795757752415974,0,0.398948667060023,0.0760422456920511
60014011002,"15000US060014011002","Block Group 2, Census Tract 4011, Alameda County, California","Block Group 2, Census Tract 4011, Alameda County, California","ca",150,0,"ACSSF",10786,NA,NA,NA,NA,6,1,NA,NA,NA,401100,2,783,510,1301,26,783,65,362,1301,21,224,30,783,210,0.392006149116065,0.0199846272098386,0.0830140485312899,0.278247501921599,0.09375,0.0230591852421214,0.268199233716475,0.392006149116065,0.0510846234441695,0.0968723675987066,0.292384788393366,0.114224137931034,0.0658014871688162,0.349425287356322
60014011003,"15000US060014011003","Block Group 3, Census Tract 4011, Alameda County, California","Block Group 3, Census Tract 4011, Alameda County, California","ca",150,0,"ACSSF",10787,NA,NA,NA,NA,6,1,NA,NA,NA,401100,3,466,669,1136,0,466,0,421,1136,27,203,69,466,88,0.588908450704225,0,0,0.370598591549296,0.133004926108374,0.0607394366197183,0.188841201716738,0.588908450704225,0,0,0.389428081189214,0.16205197893664,0.173325519414832,0.246033108522379
60014011004,"15000US060014011004","Block Group 4, Census Tract 4011, Alameda County, California","Block Group 4, Census Tract 4011, Alameda County, California","ca",150,0,"ACSSF",10788,NA,NA,NA,NA,6,1,NA,NA,NA,401100,4,498,642,1253,0,498,26,337,1253,35,151,92,498,68,0.512370311252993,0,0.0522088353413655,0.268954509177973,0.231788079470199,0.0734237829209896,0.136546184738956,0.512370311252993,0,0.0609245492608733,0.282619634355607,0.282408464641851,0.209521457893321,0.17790017211704
60014012001,"15000US060014012001","Block Group 1, Census Tract 4012, Alameda County, California","Block Group 1, Census Tract 4012, Alameda County, California","ca",150,0,"ACSSF",10789,NA,NA,NA,NA,6,1,NA,NA,NA,401200,1,471,541,1140,42,471,0,291,1140,87,247,162,471,41,0.474561403508772,0.0368421052631579,0,0.255263157894737,0.352226720647773,0.142105263157895,0.0870488322717622,0.474561403508772,0.0941756408311846,0,0.268232648596086,0.42914979757085,0.405510322768247,0.113412192902639
60014012002,"15000US060014012002","Block Group 2, Census Tract 4012, Alameda County, California","Block Group 2, Census Tract 4012, Alameda County, California","ca",150,0,"ACSSF",10790,NA,NA,NA,NA,6,1,NA,NA,NA,401200,2,417,451,882,9,417,8,111,861,8,184,42,417,35,0.511337868480726,0.0102040816326531,0.0191846522781775,0.128919860627178,0.0434782608695652,0.0476190476190476,0.0839328537170264,0.511337868480726,0.0260836323001823,0.0223873274539125,0.135470061398074,0.0529735132433783,0.135885293343857,0.109352517985612
60014012003,"15000US060014012003","Block Group 3, Census Tract 4012, Alameda County, California","Block Group 3, Census Tract 4012, Alameda County, California","ca",150,0,"ACSSF",10791,NA,NA,NA,NA,6,1,NA,NA,NA,401200,3,334,277,579,25,334,28,110,579,7,79,46,334,54,0.478411053540587,0.0431778929188256,0.0838323353293413,0.189982728842832,0.0886075949367089,0.079447322970639,0.161676646706587,0.478411053540587,0.110371155674347,0.0978272587394769,0.199635431001129,0.107958678888404,0.226710178532238,0.210641573994867
60014013001,"15000US060014013001","Block Group 1, Census Tract 4013, Alameda County, California","Block Group 1, Census Tract 4013, Alameda County, California","ca",150,0,"ACSSF",10792,NA,NA,NA,NA,6,1,NA,NA,NA,401300,1,592,831,1233,107,592,42,323,1065,0,164,33,592,169,0.673965936739659,0.0867802108678021,0.0709459459459459,0.303286384976526,0,0.0267639902676399,0.285472972972973,0.673965936739659,0.221827224898387,0.0827896226832397,0.318695854882954,0,0.076373486039978,0.371930501930502
60014013002,"15000US060014013002","Block Group 2, Census Tract 4013, Alameda County, California","Block Group 2, Census Tract 4013, Alameda County, California","ca",150,0,"ACSSF",10793,NA,NA,NA,NA,6,1,NA,NA,NA,401300,2,678,1262,1734,127,678,156,1170,1727,79,169,20,678,286,0.727797001153403,0.0732410611303345,0.230088495575221,0.677475390851187,0.467455621301775,0.0115340253748558,0.421828908554572,0.727797001153403,0.187218504964284,0.268499340990397,0.711896773296282,0.569543630551588,0.0329133928514532,0.549582806573957
60014013003,"15000US060014013003","Block Group 3, Census Tract 4013, Alameda County, California","Block Group 3, Census Tract 4013, Alameda County, California","ca",150,0,"ACSSF",10794,NA,NA,NA,NA,6,1,NA,NA,NA,401300,3,496,561,1087,70,496,28,335,973,23,198,27,496,141,0.516099356025759,0.0643974241030359,0.0564516129032258,0.344295991778006,0.116161616161616,0.0248390064397424,0.284274193548387,0.516099356025759,0.164612435675484,0.0658756137479542,0.36178909066742,0.141530244978521,0.0708803692051213,0.37036866359447
60014014001,"15000US060014014001","Block Group 1, Census Tract 4014, Alameda County, California","Block Group 1, Census Tract 4014, Alameda County, California","ca",150,0,"ACSSF",10795,NA,NA,NA,NA,6,1,NA,NA,NA,401400,1,461,956,1137,44,461,52,756,1137,50,219,123,461,147,0.840809146877748,0.038698328935796,0.112798264642082,0.66490765171504,0.228310502283105,0.108179419525066,0.318872017353579,0.840809146877748,0.0989205122940951,0.131628744173167,0.698690488522732,0.278171416574818,0.308699835274567,0.415444685466377
60014014002,"15000US060014014002","Block Group 2, Census Tract 4014, Alameda County, California","Block Group 2, Census Tract 4014, Alameda County, California","ca",150,0,"ACSSF",10796,NA,NA,NA,NA,6,1,NA,NA,NA,401400,2,680,1156,1647,129,680,34,968,1647,21,222,27,680,202,0.701882210078931,0.0783242258652095,0.05,0.587735276259866,0.0945945945945946,0.0163934426229508,0.297058823529412,0.701882210078931,0.200212070151126,0.0583469721767594,0.617597114776534,0.115253184218701,0.0467801829544425,0.387025210084034
60014014003,"15000US060014014003","Block Group 3, Census Tract 4014, Alameda County, California","Block Group 3, Census Tract 4014, Alameda County, California","ca",150,0,"ACSSF",10797,NA,NA,NA,NA,6,1,NA,NA,NA,401400,3,347,1012,1229,26,347,23,854,1194,102,174,51,347,120,0.823433685923515,0.0211554109031733,0.0662824207492795,0.715242881072027,0.586206896551724,0.0414971521562246,0.345821325648415,0.823433685923515,0.0540773759974488,0.0773475711853295,0.751583166022569,0.714229092350376,0.118415906567348,0.450555784273364
60014015001,"15000US060014015001","Block Group 1, Census Tract 4015, Alameda County, California","Block Group 1, Census Tract 4015, Alameda County, California","ca",150,0,"ACSSF",10798,NA,NA,NA,NA,6,1,NA,NA,NA,401500,1,526,808,1163,63,526,33,659,1163,59,219,37,526,249,0.69475494411006,0.0541702493551161,0.0627376425855513,0.566638005159071,0.269406392694064,0.0318142734307825,0.473384030418251,0.69475494411006,0.138469772847228,0.0732110297274928,0.595427926899255,0.328242271558285,0.0907849294309345,0.616751765344921
60014015002,"15000US060014015002","Block Group 2, Census Tract 4015, Alameda County, California","Block Group 2, Census Tract 4015, Alameda County, California","ca",150,0,"ACSSF",10799,NA,NA,NA,NA,6,1,NA,NA,NA,401500,2,266,326,814,6,266,11,304,814,17,101,25,266,45,0.4004914004914,0.00737100737100737,0.0413533834586466,0.373464373464373,0.168316831683168,0.0307125307125307,0.169172932330827,0.4004914004914,0.0188417393028344,0.0482568942815303,0.39243946865194,0.205075679981791,0.0876410061492934,0.220408163265306
60014015003,"15000US060014015003","Block Group 3, Census Tract 4015, Alameda County, California","Block Group 3, Census Tract 4015, Alameda County, California","ca",150,0,"ACSSF",10800,NA,NA,NA,NA,6,1,NA,NA,NA,401500,3,243,525,661,11,243,12,275,661,43,109,59,243,16,0.794251134644478,0.0166414523449319,0.0493827160493827,0.416036308623298,0.394495412844037,0.0892586989409985,0.065843621399177,0.794251134644478,0.0425388133428087,0.0576266391869229,0.437174412063743,0.480649583465148,0.25470783427086,0.0857848324514991
60014016001,"15000US060014016001","Block Group 1, Census Tract 4016, Alameda County, California","Block Group 1, Census Tract 4016, Alameda County, California","ca",150,0,"ACSSF",10801,NA,NA,NA,NA,6,1,NA,NA,NA,401600,1,366,707,1004,36,366,32,402,1004,72,158,80,366,105,0.704183266932271,0.0358565737051793,0.087431693989071,0.400398406374502,0.455696202531646,0.0796812749003984,0.286885245901639,0.704183266932271,0.0916564290388877,0.102027492330945,0.420741974365816,0.555216062854649,0.227377781690916,0.373770491803279
60014016002,"15000US060014016002","Block Group 2, Census Tract 4016, Alameda County, California","Block Group 2, Census Tract 4016, Alameda County, California","ca",150,0,"ACSSF",10802,NA,NA,NA,NA,6,1,NA,NA,NA,401600,2,439,860,1094,19,439,46,532,1094,82,218,119,439,79,0.786106032906764,0.0173674588665448,0.104783599088838,0.486288848263254,0.376146788990826,0.108775137111517,0.17995444191344,0.786106032906764,0.0443946282842226,0.122276114812343,0.510996364803189,0.458293788885374,0.310399769713253,0.234454930035796
60014017001,"15000US060014017001","Block Group 1, Census Tract 4017, Alameda County, California","Block Group 1, Census Tract 4017, Alameda County, California","ca",150,0,"ACSSF",10803,NA,NA,NA,NA,6,1,NA,NA,NA,401700,1,365,427,776,8,365,8,142,776,31,149,82,365,29,0.550257731958763,0.0103092783505155,0.0219178082191781,0.182989690721649,0.208053691275168,0.105670103092784,0.0794520547945206,0.550257731958763,0.0263525357259574,0.0255767549267986,0.192287088402657,0.253490704312273,0.301539272085208,0.103514677103718
60014017002,"15000US060014017002","Block Group 2, Census Tract 4017, Alameda County, California","Block Group 2, Census Tract 4017, Alameda County, California","ca",150,0,"ACSSF",10804,NA,NA,NA,NA,6,1,NA,NA,NA,401700,2,911,1366,1910,93,911,59,730,1910,110,351,264,911,102,0.715183246073298,0.0486910994764398,0.0647639956092206,0.382198952879581,0.313390313390313,0.138219895287958,0.111964873765093,0.715183246073298,0.124463992033435,0.0755756609973393,0.4016178373215,0.38183187608475,0.394423071360389,0.14587423553395
60014017003,"15000US060014017003","Block Group 3, Census Tract 4017, Alameda County, California","Block Group 3, Census Tract 4017, Alameda County, California","ca",150,0,"ACSSF",10805,NA,NA,NA,NA,6,1,NA,NA,NA,401700,3,0,66,83,0,0,0,52,67,0,0,16,0,0,0.795180722891566,0,NA,0.776119402985075,NA,0.192771084337349,NA,0.795180722891566,0,NA,0.815552721381545,NA,0.550089862211276,NA
60014018001,"15000US060014018001","Block Group 1, Census Tract 4018, Alameda County, California","Block Group 1, Census Tract 4018, Alameda County, California","ca",150,0,"ACSSF",10806,NA,NA,NA,NA,6,1,NA,NA,NA,401800,1,344,773,1090,66,344,11,363,1090,26,165,127,344,48,0.709174311926606,0.0605504587155963,0.0319767441860465,0.33302752293578,0.157575757575758,0.11651376146789,0.13953488372093,0.709174311926606,0.154778838273008,0.0373149240665322,0.34994808992097,0.19198885405782,0.332482639768868,0.181794019933555
60014018002,"15000US060014018002","Block Group 2, Census Tract 4018, Alameda County, California","Block Group 2, Census Tract 4018, Alameda County, California","ca",150,0,"ACSSF",10807,NA,NA,NA,NA,6,1,NA,NA,NA,401800,2,397,640,838,41,397,46,617,838,112,165,135,397,217,0.763723150357995,0.0489260143198091,0.115869017632242,0.736276849642005,0.678787878787879,0.16109785202864,0.546599496221662,0.763723150357995,0.125064480408273,0.135212126958737,0.773685835074162,0.827028909787531,0.459707406479516,0.712141057934509
